ip_dst,ip_len,ip_proto,ip_src,ip_time,ip_ttl,tcp_dport,tcp_flag,tcp_sport
192.168.221.11,1438,6,142.250.204.46,1665372722.1325097,55,36030,PA,443
142.250.204.46,52,6,192.168.221.11,1665372722.1328273,64,443,A,36030
192.168.221.11,75,6,104.18.42.171,1665372722.1330733,55,39146,PA,443
192.168.221.11,1438,6,142.250.204.46,1665372722.1333964,55,36030,PA,443
192.168.221.11,75,6,104.18.42.171,1665372722.1337035,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372722.1340446,64,443,A,39146
142.251.220.42,162,6,192.168.221.11,1665372722.134271,64,443,PA,39004
192.168.221.11,1438,6,142.250.204.46,1665372722.1345756,55,36030,A,443
142.250.204.46,52,6,192.168.221.11,1665372722.1350439,64,443,A,36030
192.168.221.11,1438,6,142.250.204.46,1665372722.1353323,55,36030,PA,443
192.168.221.11,572,6,104.18.42.171,1665372722.1356404,55,39146,PA,443
104.18.42.171,75,6,192.168.221.11,1665372722.1359189,64,443,PA,39146
192.168.221.11,572,6,104.18.42.171,1665372722.136218,55,39146,PA,443
34.96.110.71,60,6,192.168.221.11,1665372722.1364927,64,443,S,51632
192.168.221.11,2824,6,142.250.204.46,1665372722.1367266,55,36030,PA,443
142.250.204.46,52,6,192.168.221.11,1665372722.1370132,64,443,A,36030
192.168.221.11,1438,6,142.250.204.46,1665372722.1372375,55,36030,A,443
142.250.204.46,87,6,192.168.221.11,1665372722.1375124,64,443,PA,36030
192.168.221.11,1438,6,142.250.204.46,1665372722.137806,55,36030,PA,443
192.168.221.11,2824,6,142.250.204.46,1665372722.1381464,55,36030,PA,443
192.168.221.11,52,6,142.250.66.99,1665372722.138446,119,37276,A,443
142.250.204.46,52,6,192.168.221.11,1665372722.1386788,64,443,A,36030
192.168.221.11,1438,6,142.250.204.46,1665372722.138903,55,36030,A,443
192.168.221.11,1438,6,142.250.204.46,1665372722.1393266,55,36030,PA,443
142.250.204.46,52,6,192.168.221.11,1665372722.1396112,64,443,A,36030
192.168.221.11,52,6,142.250.204.100,1665372722.1398275,54,51406,A,443
192.168.221.11,91,6,142.250.66.99,1665372722.1400504,119,37276,PA,443
192.168.221.11,75,6,104.18.42.171,1665372722.1403217,55,39146,PA,443
192.168.221.11,75,6,104.18.42.171,1665372722.1405919,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372722.1408584,64,443,A,39146
192.168.221.11,1438,6,142.250.204.46,1665372722.1410747,55,36030,A,443
192.168.221.11,1438,6,142.250.204.46,1665372722.1413658,55,36030,PA,443
142.250.204.46,52,6,192.168.221.11,1665372722.141759,64,443,A,36030
192.168.221.11,1074,6,142.250.204.46,1665372722.1420577,55,36030,PA,443
142.250.204.46,91,6,192.168.221.11,1665372722.1423438,64,443,PA,36030
31.13.75.17,52,6,192.168.221.11,1665372722.1426227,64,443,A,35542
142.250.204.46,120,6,192.168.221.11,1665372722.1428468,64,443,PA,36030
192.168.221.11,52,6,142.250.204.78,1665372722.1431155,55,35242,A,443
192.168.221.11,52,6,142.250.66.86,1665372722.1433625,119,36678,A,443
192.168.221.11,40,6,104.18.42.171,1665372722.143584,55,39146,A,443
192.168.221.11,60,6,34.96.110.71,1665372722.143834,54,51632,SA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1440594,64,443,A,51632
34.96.110.71,569,6,192.168.221.11,1665372722.1443093,64,443,PA,51632
192.168.221.11,52,6,142.251.220.42,1665372722.1445951,117,39004,A,443
192.168.221.11,52,6,142.250.204.46,1665372722.1448076,55,36030,A,443
192.168.221.11,52,6,142.250.204.46,1665372722.1450245,55,36030,A,443
192.168.221.11,52,6,142.250.204.46,1665372722.1452389,55,36030,A,443
192.168.221.11,393,6,142.250.204.46,1665372722.1454494,55,36030,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1457257,64,443,A,37276
192.168.221.11,942,6,142.250.204.46,1665372722.145941,55,36030,PA,443
192.168.221.11,91,6,142.250.204.46,1665372722.1463256,55,36030,PA,443
142.250.204.46,52,6,192.168.221.11,1665372722.1466084,64,443,A,36030
192.168.221.11,122,6,142.250.66.99,1665372722.1468263,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1470983,64,443,A,37276
192.168.221.11,125,6,142.250.66.99,1665372722.1473136,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1475835,64,443,A,37276
192.168.221.11,83,6,142.250.66.99,1665372722.1478996,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1481738,64,443,A,37276
192.168.221.11,91,6,142.250.66.99,1665372722.148388,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1486664,64,443,A,37276
142.250.204.46,91,6,192.168.221.11,1665372722.1488793,64,443,PA,36030
142.250.66.99,91,6,192.168.221.11,1665372722.1491504,64,443,PA,37276
142.250.66.99,87,6,192.168.221.11,1665372722.1494281,64,443,PA,37276
192.168.221.11,52,6,34.96.110.71,1665372722.1497154,54,51632,A,443
192.168.221.11,123,6,142.251.220.42,1665372722.1499283,117,39004,PA,443
142.251.220.42,52,6,192.168.221.11,1665372722.1502352,64,443,A,39004
192.168.221.11,119,6,142.251.220.42,1665372722.1504583,117,39004,PA,443
142.251.220.42,52,6,192.168.221.11,1665372722.1507297,64,443,A,39004
192.168.221.11,83,6,142.251.220.42,1665372722.150943,117,39004,PA,443
142.251.220.42,52,6,192.168.221.11,1665372722.1512194,64,443,A,39004
192.168.221.11,91,6,142.251.220.42,1665372722.1514924,117,39004,PA,443
142.251.220.42,52,6,192.168.221.11,1665372722.151762,64,443,A,39004
142.251.220.42,91,6,192.168.221.11,1665372722.1519806,64,443,PA,39004
192.168.221.11,52,6,142.250.66.99,1665372722.1522515,119,37276,A,443
104.18.42.171,95,6,192.168.221.11,1665372722.1524684,64,443,PA,39146
104.18.42.171,254,6,192.168.221.11,1665372722.1527345,64,443,PA,39146
104.18.42.171,199,6,192.168.221.11,1665372722.1530592,64,443,PA,39146
192.168.221.11,52,6,142.250.204.46,1665372722.1533568,55,36030,A,443
192.168.221.11,2100,6,34.96.110.71,1665372722.1535776,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1538603,64,443,A,51632
192.168.221.11,2100,6,34.96.110.71,1665372722.1541288,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1544127,64,443,A,51632
192.168.221.11,638,6,34.96.110.71,1665372722.154631,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1549253,64,443,A,51632
142.251.8.155,278,6,192.168.221.11,1665372722.1551511,64,443,PA,51804
142.250.204.46,657,6,192.168.221.11,1665372722.1554537,64,443,PA,36030
142.251.8.155,91,6,192.168.221.11,1665372722.1557906,64,443,PA,51804
34.96.110.71,116,6,192.168.221.11,1665372722.15607,64,443,PA,51632
34.96.110.71,150,6,192.168.221.11,1665372722.15635,64,443,PA,51632
34.96.110.71,442,6,192.168.221.11,1665372722.1566672,64,443,PA,51632
192.168.221.11,52,6,142.251.220.42,1665372722.1569433,117,39004,A,443
192.168.221.11,40,6,104.18.42.171,1665372722.1571655,55,39146,A,443
192.168.221.11,88,6,104.18.42.171,1665372722.1574018,55,39146,PA,443
192.168.221.11,572,6,104.18.42.171,1665372722.157673,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372722.1579502,64,443,A,39146
192.168.221.11,572,6,104.18.42.171,1665372722.1581938,55,39146,PA,443
34.209.118.12,60,6,192.168.221.11,1665372722.1584675,64,443,S,55104
192.168.221.11,291,6,142.250.204.100,1665372722.1586876,54,51406,PA,443
192.168.221.11,125,6,142.250.204.100,1665372722.1590645,54,51406,PA,443
142.250.204.100,52,6,192.168.221.11,1665372722.1593742,64,443,A,51406
192.168.221.11,83,6,142.250.204.100,1665372722.159599,54,51406,PA,443
192.168.221.11,91,6,142.250.204.100,1665372722.1598759,54,51406,PA,443
142.250.204.100,52,6,192.168.221.11,1665372722.1602082,64,443,A,51406
142.250.204.100,91,6,192.168.221.11,1665372722.160437,64,443,PA,51406
192.168.221.11,52,6,142.250.204.46,1665372722.160707,55,36030,A,443
192.168.221.11,162,6,142.250.204.46,1665372722.1609185,55,36030,PA,443
192.168.221.11,118,6,142.250.204.46,1665372722.1611936,55,36030,PA,443
192.168.221.11,91,6,142.250.204.46,1665372722.1614594,55,36030,PA,443
142.250.204.46,52,6,192.168.221.11,1665372722.1617308,64,443,A,36030
142.250.204.46,91,6,192.168.221.11,1665372722.1619453,64,443,PA,36030
192.168.221.11,606,6,34.96.110.71,1665372722.162274,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1625514,64,443,A,51632
192.168.221.11,83,6,34.96.110.71,1665372722.162764,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.163036,64,443,A,51632
34.96.110.71,83,6,192.168.221.11,1665372722.1632755,64,443,PA,51632
192.168.221.11,586,6,34.96.110.71,1665372722.1636617,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1639473,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1641748,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1644602,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1646843,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1649706,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1651924,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.165471,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1656947,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1660166,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1662447,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.1665318,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.16675,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1670904,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1673124,54,51632,A,443
192.168.221.11,1438,6,34.96.110.71,1665372722.1676362,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1679478,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1682386,54,51632,A,443
192.168.221.11,1438,6,34.96.110.71,1665372722.1685278,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.168816,64,443,A,51632
192.168.221.11,2824,6,34.96.110.71,1665372722.1690412,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1693227,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1695466,54,51632,A,443
192.168.221.11,1438,6,34.96.110.71,1665372722.1698585,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1701803,64,443,A,51632
192.168.221.11,2824,6,34.96.110.71,1665372722.170412,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1706984,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1709123,54,51632,A,443
192.168.221.11,52,6,142.251.8.155,1665372722.1711931,117,51804,A,443
192.168.221.11,91,6,142.251.8.155,1665372722.1714048,117,51804,PA,443
142.251.8.155,52,6,192.168.221.11,1665372722.1716807,64,443,A,51804
192.168.221.11,139,6,142.251.8.155,1665372722.1718946,117,51804,PA,443
142.251.8.155,52,6,192.168.221.11,1665372722.1721797,64,443,A,51804
192.168.221.11,91,6,142.251.8.155,1665372722.172443,117,51804,PA,443
142.251.8.155,52,6,192.168.221.11,1665372722.1727164,64,443,A,51804
192.168.221.11,122,6,142.251.8.155,1665372722.1729336,117,51804,PA,443
142.251.8.155,52,6,192.168.221.11,1665372722.1732101,64,443,A,51804
192.168.221.11,52,6,142.250.204.100,1665372722.1734471,54,51406,A,443
142.251.8.155,91,6,192.168.221.11,1665372722.1736617,64,443,PA,51804
142.251.8.155,87,6,192.168.221.11,1665372722.1740208,64,443,PA,51804
192.168.221.11,1144,6,13.107.42.14,1665372722.1743119,117,48812,PA,443
13.107.42.14,40,6,192.168.221.11,1665372722.1745918,64,443,A,48812
192.168.221.11,1438,6,34.96.110.71,1665372722.1748025,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.175085,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1753323,54,51632,PA,443
192.168.221.11,1438,6,34.96.110.71,1665372722.1756256,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.1759107,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1761298,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.176416,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1766407,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.176933,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1771553,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1774387,64,443,A,51632
142.250.204.100,297,6,192.168.221.11,1665372722.1776657,64,443,PA,51406
142.250.66.99,219,6,192.168.221.11,1665372722.1779468,64,443,PA,37276
192.168.221.11,1438,6,34.96.110.71,1665372722.1783087,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.1786053,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1788435,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1791253,64,443,A,51632
192.168.221.11,52,6,142.250.204.46,1665372722.179338,55,36030,A,443
104.18.42.171,95,6,192.168.221.11,1665372722.1795526,64,443,PA,39146
104.18.42.171,254,6,192.168.221.11,1665372722.1798234,64,443,PA,39146
104.18.42.171,199,6,192.168.221.11,1665372722.1800935,64,443,PA,39146
192.168.221.11,1438,6,34.96.110.71,1665372722.1803696,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.1806538,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1808777,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.182081,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1823297,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.182626,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.18285,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1831462,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1833744,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.183681,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1839042,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.184188,64,443,A,51632
192.168.221.11,2824,6,34.96.110.71,1665372722.1844387,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1847994,64,443,A,51632
192.168.221.11,2824,6,34.96.110.71,1665372722.1850443,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.185335,64,443,A,51632
192.168.221.11,2824,6,34.96.110.71,1665372722.1855626,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1858494,64,443,A,51632
192.168.221.11,2824,6,34.96.110.71,1665372722.186118,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1864033,64,443,A,51632
192.168.221.11,572,6,104.18.42.171,1665372722.1866238,55,39146,PA,443
192.168.221.11,2824,6,34.96.110.71,1665372722.1869102,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1872003,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.1874175,54,51632,A,443
34.96.110.71,52,6,192.168.221.11,1665372722.1877398,64,443,A,51632
192.168.221.11,1438,6,34.96.110.71,1665372722.187974,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.188283,64,443,A,51632
142.250.66.46,171,6,192.168.221.11,1665372722.188505,64,443,PA,51636
142.250.66.46,1438,6,192.168.221.11,1665372722.1887863,64,443,A,51636
142.250.66.46,311,6,192.168.221.11,1665372722.189191,64,443,PA,51636
192.168.221.11,2824,6,34.96.110.71,1665372722.1894913,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1897776,64,443,A,51632
192.168.221.11,2648,6,34.96.110.71,1665372722.1900449,54,51632,PA,443
34.96.110.71,52,6,192.168.221.11,1665372722.1903317,64,443,A,51632
34.96.110.71,91,6,192.168.221.11,1665372722.1905477,64,443,PA,51632
192.168.221.11,572,6,104.18.42.171,1665372722.1908517,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372722.1911228,64,443,A,39146
192.28.147.68,60,6,192.168.221.11,1665372722.1913261,64,443,S,35722
192.168.221.11,52,6,142.250.204.100,1665372722.1915548,54,51406,A,443
192.168.221.11,40,6,104.18.42.171,1665372722.1917715,55,39146,A,443
192.168.221.11,88,6,104.18.42.171,1665372722.192017,55,39146,PA,443
192.168.221.11,572,6,104.18.42.171,1665372722.1922863,55,39146,PA,443
192.168.221.11,52,6,142.250.66.99,1665372722.1925654,119,37276,A,443
104.18.42.171,40,6,192.168.221.11,1665372722.1927829,64,443,A,39146
192.168.221.11,572,6,104.18.42.171,1665372722.1929908,55,39146,PA,443
13.107.42.14,587,6,192.168.221.11,1665372722.193265,64,443,PA,48812
192.168.221.11,40,6,13.107.42.14,1665372722.1935465,117,48812,A,443
192.168.221.11,52,6,142.250.66.46,1665372722.19379,55,51636,A,443
192.168.221.11,52,6,142.250.66.46,1665372722.1940367,55,51636,A,443
192.168.221.11,91,6,142.250.66.46,1665372722.1942532,55,51636,PA,443
192.168.221.11,52,6,142.251.8.155,1665372722.1945708,117,51804,A,443
192.168.221.11,52,6,142.250.66.46,1665372722.1947925,55,51636,A,443
192.168.221.11,52,6,34.96.110.71,1665372722.1950037,54,51632,A,443
192.168.221.11,121,6,142.250.66.99,1665372722.1952424,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1955445,64,443,A,37276
192.168.221.11,125,6,142.250.66.99,1665372722.1957579,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.196095,64,443,A,37276
192.168.221.11,83,6,142.250.66.99,1665372722.1963131,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.196588,64,443,A,37276
192.168.221.11,91,6,142.250.66.99,1665372722.1968043,119,37276,PA,443
142.250.66.99,52,6,192.168.221.11,1665372722.1970751,64,443,A,37276
192.168.221.11,289,6,142.250.204.100,1665372722.1972926,54,51406,PA,443
192.168.221.11,125,6,142.250.204.100,1665372722.197563,54,51406,PA,443
192.168.221.11,83,6,142.250.204.100,1665372722.1978338,54,51406,PA,443
192.168.221.11,91,6,142.250.204.100,1665372722.1981459,54,51406,PA,443
142.250.204.100,52,6,192.168.221.11,1665372722.1984186,64,443,A,51406
104.18.42.171,40,6,192.168.221.11,1665372722.1986754,64,443,A,39146
142.250.66.99,91,6,192.168.221.11,1665372722.1989305,64,443,PA,37276
142.250.204.100,91,6,192.168.221.11,1665372722.1992948,64,443,PA,51406
192.28.147.68,60,6,192.168.221.11,1665372722.199814,64,443,S,35736
142.250.66.46,52,6,192.168.221.11,1665372722.2000673,64,443,A,51636
192.168.221.11,52,6,142.250.66.99,1665372722.2003229,119,37276,A,443
192.168.221.11,121,6,142.250.66.46,1665372722.2005556,55,51636,PA,443
142.250.66.46,52,6,192.168.221.11,1665372722.2008505,64,443,A,51636
192.168.221.11,612,6,142.250.66.46,1665372722.2010872,55,51636,PA,443
142.250.66.46,52,6,192.168.221.11,1665372722.2014167,64,443,A,51636
192.168.221.11,322,6,142.250.66.46,1665372722.2016575,55,51636,PA,443
142.250.66.46,52,6,192.168.221.11,1665372722.2019482,64,443,A,51636
192.168.221.11,132,6,142.250.66.46,1665372722.2022002,55,51636,PA,443
142.250.66.46,52,6,192.168.221.11,1665372722.2024872,64,443,A,51636
192.168.221.11,91,6,142.250.66.46,1665372722.2027264,55,51636,PA,443
142.250.66.46,52,6,192.168.221.11,1665372722.2030172,64,443,A,51636
142.250.66.46,87,6,192.168.221.11,1665372722.203314,64,443,PA,51636
142.250.66.46,91,6,192.168.221.11,1665372722.203601,64,443,PA,51636
192.168.221.11,52,6,142.250.204.100,1665372722.2038817,54,51406,A,443
192.168.221.11,52,6,142.250.66.46,1665372722.2040997,55,51636,A,443
192.168.221.11,52,6,142.250.66.46,1665372722.2043145,55,51636,A,443
192.168.221.11,60,6,34.209.118.12,1665372722.2045336,231,55104,SA,443
34.209.118.12,52,6,192.168.221.11,1665372722.2047539,64,443,A,55104
34.209.118.12,569,6,192.168.221.11,1665372722.204974,64,443,PA,55104
192.168.221.11,1438,6,13.107.42.14,1665372722.2056465,117,48812,PA,443
13.107.42.14,200,6,192.168.221.11,1665372722.2059338,64,443,PA,48812
192.168.221.11,40,6,13.107.42.14,1665372722.2062454,117,48812,A,443
192.168.221.11,56,6,192.28.147.68,1665372722.2064867,242,35722,SA,443
192.28.147.68,52,6,192.168.221.11,1665372722.2067082,64,443,A,35722
192.28.147.68,569,6,192.168.221.11,1665372722.206936,64,443,PA,35722
192.168.221.11,56,6,192.28.147.68,1665372722.2072191,242,35736,SA,443
192.28.147.68,52,6,192.168.221.11,1665372722.207434,64,443,A,35736
192.28.147.68,569,6,192.168.221.11,1665372722.2076566,64,443,PA,35736
192.168.221.11,52,6,34.209.118.12,1665372722.2079434,231,55104,A,443
192.168.221.11,1438,6,34.209.118.12,1665372722.2081704,231,55104,A,443
34.209.118.12,52,6,192.168.221.11,1665372722.2084537,64,443,A,55104
192.168.221.11,4038,6,34.209.118.12,1665372722.2086833,231,55104,PA,443
34.209.118.12,52,6,192.168.221.11,1665372722.2089937,64,443,A,55104
34.209.118.12,178,6,192.168.221.11,1665372722.20929,64,443,PA,55104
34.209.118.12,157,6,192.168.221.11,1665372722.2095678,64,443,PA,55104
34.209.118.12,477,6,192.168.221.11,1665372722.209844,64,443,PA,55104
34.209.118.12,1379,6,192.168.221.11,1665372722.210173,64,443,PA,55104
192.168.221.11,329,6,13.107.42.14,1665372722.2151167,117,48812,PA,443
104.18.42.171,95,6,192.168.221.11,1665372722.2154012,64,443,PA,39146
104.18.42.171,254,6,192.168.221.11,1665372722.2156804,64,443,PA,39146
104.18.42.171,199,6,192.168.221.11,1665372722.2159486,64,443,PA,39146
192.168.221.11,75,6,104.18.42.171,1665372722.2162156,55,39146,PA,443
104.18.42.171,40,6,192.168.221.11,1665372722.2164886,64,443,A,39146
